graph_id,construction_type,N,k_target,provenance_seed,degree_mean,degree_std,degree_min,degree_max,degree_kurtosis,centrality_mean,edge_algebraic_label_mean,omega_exact,alpha_exact,omega_lower,omega_upper,alpha_lower,alpha_upper,theta_approx,spectral_gap,is_k_free,triangles,k4,n_1_over_k,exact,gpu_kernel,run001,field,device,adj_matrix_path,algebraic_residue_vec_0,algebraic_residue_vec_1,algebraic_residue_vec_2,algebraic_residue_vec_3,algebraic_residue_vec_4,algebraic_residue_vec_5,algebraic_residue_vec_6,algebraic_residue_vec_7,algebraic_residue_vec_8,algebraic_residue_vec_9,job,cell,kernel,symmetry,params,scale,runtime_sec
paley_prime_p13,paley_prime,13,4,13,6.0,0.0,6.0,6.0,0.0,0.5,0.5,3,3,3,3,3,3,3.6055512754639896,4.697224362268005,True,26,-1,1.8988289221159418,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_13,numpy-openblas,data/adj/paley_prime_p13.npy,1,0,1,1,0,0,0,0,1,1,1a,cert,fft,circulant,"{""p"": 13}",local,
paley_prime_p17,paley_prime,17,4,17,8.0,0.0,8.0,8.0,0.0,0.5,0.5,3,3,3,3,3,3,4.123105625617661,6.438447187191169,True,68,-1,2.0305431848689306,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_17,numpy-openblas,data/adj/paley_prime_p17.npy,1,1,0,1,0,0,0,1,1,0,1a,cert,fft,circulant,"{""p"": 17}",local,
paley_prime_p29,paley_prime,29,5,29,14.0,0.0,14.0,14.0,0.0,0.5,0.5,4,4,4,4,4,4,5.385164807134504,11.807417596432748,True,406,-1,1.961009057454548,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_29,numpy-openblas,data/adj/paley_prime_p29.npy,1,0,0,1,1,1,1,0,1,0,1a,cert,fft,circulant,"{""p"": 29}",local,
paley_prime_p37,paley_prime,37,5,37,18.0,0.0,18.0,18.0,0.0,0.5,0.5,4,4,4,4,4,4,6.082762530298219,15.45861873485089,True,888,-1,2.058924136478517,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_37,numpy-openblas,data/adj/paley_prime_p37.npy,1,0,1,1,0,0,1,0,1,1,1a,cert,fft,circulant,"{""p"": 37}",local,
paley_prime_p41,paley_prime,41,6,41,20.0,0.0,20.0,20.0,0.0,0.5,0.5,5,5,5,5,5,5,6.4031242374328485,17.298437881283576,True,1230,-1,1.8569375973313509,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_41,numpy-openblas,data/adj/paley_prime_p41.npy,1,1,0,1,1,0,0,1,1,1,1a,cert,fft,circulant,"{""p"": 41}",local,
paley_prime_p53,paley_prime,53,6,53,26.0,0.0,26.0,26.0,0.0,0.5,0.5,5,5,5,5,5,5,7.280109889280517,22.85994505535974,True,2756,-1,1.9381139683261848,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_53,numpy-openblas,data/adj/paley_prime_p53.npy,1,0,0,1,0,1,1,0,1,1,1a,cert,fft,circulant,"{""p"": 53}",local,
paley_prime_p61,paley_prime,61,6,61,30.0,0.0,30.0,30.0,0.0,0.5,0.5,5,5,5,5,5,5,7.810249675906654,26.594875162046673,True,4270,-1,1.9840607811007638,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_61,numpy-openblas,data/adj/paley_prime_p61.npy,1,0,1,1,1,0,0,0,1,0,1a,cert,fft,circulant,"{""p"": 61}",local,
paley_prime_p73,paley_prime,73,6,73,36.0,0.0,36.0,36.0,0.0,0.0,0.0,5,5,5,5,5,5,8.54400374531753,32.22799812734124,True,7446,-1,2.044343218831229,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_73,numpy-openblas,data/adj/paley_prime_p73.npy,0,0,0,0,0,0,0,0,0,0,1a,cert,fft,circulant,"{""p"": 73}",local,
paley_prime_p89,paley_prime,89,6,89,44.0,0.0,44.0,44.0,0.0,0.0,0.0,5,5,5,5,5,5,9.433981132056603,39.7830094339717,True,13706,-1,2.1129943434814344,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_89,numpy-openblas,data/adj/paley_prime_p89.npy,0,0,0,0,0,0,0,0,0,0,1a,cert,fft,circulant,"{""p"": 89}",local,
paley_prime_p97,paley_prime,97,7,97,48.0,0.0,48.0,48.0,0.0,0.0,0.0,6,6,6,6,6,6,9.848857801796104,43.57557109910195,True,17848,-1,1.922314905590289,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_97,numpy-openblas,data/adj/paley_prime_p97.npy,0,0,0,0,0,0,0,0,0,0,1a,cert,fft,circulant,"{""p"": 97}",local,
paley_prime_p101,paley_prime,101,6,101,50.0,0.0,50.0,50.0,0.0,0.0,0.0,5,5,5,5,5,5,10.04987562112089,45.475062189439555,True,20200,-1,2.1580105439510335,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_101,numpy-openblas,data/adj/paley_prime_p101.npy,0,0,0,0,0,0,0,0,0,0,1a,cert,fft,circulant,"{""p"": 101}",local,
paley_prime_power_p3_q9_n2,paley_prime_power,9,4,3,4.0,0.0,4.0,4.0,0.0,0.5,0.5,3,3,3,3,3,3,2.9999999999999996,3.0000000000000004,True,6,0,1.7320508075688772,True,F_p2_batch_pow on outer_diff,not_done,F_9,numpy-openblas,data/adj/paley_prime_power_p3_q9_n2.npy,1,1,1,0,0,1,0,0,0,0,,,,,"{""p"": 3, ""n"": 2, ""q"": 9, ""nres"": 2}",,0.0003
paley_prime_power_p5_q25_n2,paley_prime_power,25,6,5,12.0,0.0,12.0,12.0,0.0,0.5,0.5,,,5,5,5,5,5.0000000000000036,9.999999999999996,True,250,75,1.7099759466766968,False,F_p2_batch_pow on outer_diff,not_done,F_25,numpy-openblas,data/adj/paley_prime_power_p5_q25_n2.npy,1,1,1,1,0,1,0,0,1,0,,,,,"{""p"": 5, ""n"": 2, ""q"": 25, ""nres"": 2}",,0.0006
paley_prime_power_p7_q49_n2,paley_prime_power,49,8,7,24.0,0.0,24.0,24.0,0.0,0.5,0.5,,,7,7,7,7,7.000000000000008,20.999999999999986,True,2156,-1,1.6265765616977856,False,F_p2_batch_pow on outer_diff,not_done,F_49,numpy-openblas,data/adj/paley_prime_power_p7_q49_n2.npy,1,1,1,1,1,1,1,0,1,0,,,,,"{""p"": 7, ""n"": 2, ""q"": 49, ""nres"": 3}",,0.0004
paley_prime_power_p11_q121_n2,paley_prime_power,121,12,11,60.0,0.0,60.0,60.0,0.0,0.5,0.5,,,11,11,11,11,11.000000000000021,54.99999999999998,True,35090,-1,1.4913014754131089,False,F_p2_batch_pow on outer_diff,not_done,F_121,numpy-openblas,data/adj/paley_prime_power_p11_q121_n2.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""p"": 11, ""n"": 2, ""q"": 121, ""nres"": 2}",,0.0013
paley_prime_power_p13_q169_n2,paley_prime_power,169,14,13,84.0,0.0,84.0,84.0,0.0,0.5,0.5,,,13,13,13,13,13.000000000000016,78.00000000000004,True,97006,-1,1.4425629194429777,False,F_p2_batch_pow on outer_diff,not_done,F_169,numpy-openblas,data/adj/paley_prime_power_p13_q169_n2.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""p"": 13, ""n"": 2, ""q"": 169, ""nres"": 2}",,0.002
polarity_gq_q2,polarity_gq,15,6,2,6.0,0.0,6.0,6.0,0.0,0.42857142857142866,0.42857142857142855,3,5,3,3,5,5,5.0,5.000000000000001,True,15,0,1.5704178024750197,True,"PG(3,q) points + symplectic form GEMM",not_done,"W(3,2)",numpy-openblas,data/adj/polarity_gq_q2.npy,1,0,0,1,1,0,0,1,1,0,2b,cert,generic,none,"{""q"": 2, ""N"": 15}",local,
polarity_gq_q3_n25_kindk4clean,polarity_gq,25,8,3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3,7,3,3,7,7,0.0,0.0,True,0,0,1.4953487812212205,True,K4-clean + residual MIS,not_done,"W(3,3) leftover",numpy-openblas,data/adj/polarity_gq_q3_n25_kindk4clean.npy,0,0,0,0,0,0,0,0,0,0,4c,"R(4,t)-geom",bitset-mis,circulant,"{""q"": 3, ""n"": 25, ""kind"": ""k4clean""}",local,
polarity_gq_q3,polarity_gq,40,11,3,12.0,0.0,12.0,12.0,0.0,0.3076923076923077,0.3076923076923077,,,4,4,7,10,10.000000000000005,9.999999999999996,True,160,40,1.3984334944969823,False,"PG(3,q) points + symplectic form GEMM",not_done,"W(3,3)",numpy-openblas,data/adj/polarity_gq_q3.npy,1,1,0,0,0,0,0,0,1,1,2b,cert,generic,none,"{""q"": 3, ""N"": 40}",local,
polarity_gq_q5_n50_kindk4clean,polarity_gq,50,14,5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3,13,3,3,12,13,0.0,0.0,True,0,0,1.3223761271250098,True,K4-clean + residual MIS,not_done,"W(3,5) leftover",numpy-openblas,data/adj/polarity_gq_q5_n50_kindk4clean.npy,0,0,0,0,0,0,0,0,0,0,4c,"R(4,t)-geom",bitset-mis,circulant,"{""q"": 5, ""n"": 50, ""kind"": ""k4clean""}",local,
polarity_gq_q5,polarity_gq,156,27,5,30.0,0.0,30.0,30.0,0.0,0.19354838709677422,0.1935483870967742,,,6,6,17,26,26.00000000000005,25.99999999999995,True,3120,-1,1.2056655088297792,False,"PG(3,q) points + symplectic form GEMM",not_done,"W(3,5)",numpy-openblas,data/adj/polarity_gq_q5.npy,1,1,1,1,0,0,0,0,0,0,1c,"R(4,t)-geom",generic,none,"{""q"": 5, ""N"": 156}",local,
polarity_gq_q7,polarity_gq,400,51,7,56.0,0.0,56.0,56.0,0.0,0.14035087719298245,0.14035087719298245,,,8,8,31,50,50.00000000000009,49.99999999999998,True,22400,-1,1.1246587957667833,False,"PG(3,q) points + symplectic form GEMM",not_done,"W(3,7)",numpy-openblas,data/adj/polarity_gq_q7.npy,1,1,1,1,1,1,0,0,0,0,3c,"R(4,t)-geom",generic,none,"{""q"": 7, ""N"": 400}",local,
polarity_pg2_q2,polarity_pg2,7,4,2,2.5714285714285716,0.49487165930539345,2.0,3.0,-1.9166666666666656,0.42857142857142855,0.4285714285714286,3,3,3,3,3,3,2.8890813901205563,1.4446865005906377,True,1,0,1.6265765616977856,True,point_enum + GEMM_dot_mod_q,not_done,"PG(2,2)",numpy-openblas,data/adj/polarity_pg2_q2.npy,0,0,0,1,1,1,0,0,0,0,1c,"R(4,t)-geom",generic,none,"{""q"": 2, ""N"": 7}",local,
polarity_pg2_q3,polarity_pg2,13,6,3,3.6923076923076925,0.4615384615384616,3.0,4.0,-1.3055555555555547,0.3076923076923077,0.3076923076923077,3,5,3,3,5,5,4.811524061888333,2.01451743942684,True,4,0,1.5334062370163875,True,point_enum + GEMM_dot_mod_q,not_done,"PG(2,3)",numpy-openblas,data/adj/polarity_pg2_q3.npy,0,0,0,0,0,0,0,0,1,1,1c,"R(4,t)-geom",generic,none,"{""q"": 3, ""N"": 13}",local,
polarity_pg2_q5,polarity_pg2,31,11,5,5.806451612903226,0.3950789907714804,5.0,6.0,0.4066666666666663,0.19354838709677427,0.1935483870967742,,,3,3,10,10,9.864223347254395,3.596579310469003,True,20,0,1.366401517936006,False,point_enum + GEMM_dot_mod_q,not_done,"PG(2,5)",numpy-openblas,data/adj/polarity_pg2_q5.npy,0,0,0,0,0,0,0,0,0,0,1c,"R(4,t)-geom",generic,none,"{""q"": 5, ""N"": 31}",local,
polarity_pg2_q7,polarity_pg2,57,16,7,7.859649122807017,0.3473506995302339,7.0,8.0,2.2882653061224385,0.14035087719298245,0.14035087719298245,,,3,3,15,15,16.248062392544842,5.229027436828009,True,56,-1,1.2874850015928887,False,point_enum + GEMM_dot_mod_q,not_done,"PG(2,7)",numpy-openblas,data/adj/polarity_pg2_q7.npy,0,0,0,0,0,0,0,0,0,0,,,,,"{""q"": 7, ""N"": 57}",,0.0005
polarity_pg2_q11,polarity_pg2,133,29,11,11.909774436090226,0.28650464486101734,11.0,12.0,6.18250688705235,0.09022556390977443,0.09022556390977443,,,3,4,26,28,32.27192576490956,8.59999700071309,True,220,-1,1.1836853252668755,False,point_enum + GEMM_dot_mod_q,not_done,"PG(2,11)",numpy-openblas,data/adj/polarity_pg2_q11.npy,0,0,0,0,0,0,0,0,0,0,,,,,"{""q"": 11, ""N"": 133}",,0.0016
polarity_pg2_q13,polarity_pg2,183,38,13,13.923497267759563,0.26580079796754774,13.0,14.0,8.15426880811498,0.07650273224043713,0.07650273224043716,,,3,4,36,37,41.68594891441106,10.322995716285455,True,364,-1,1.1469333643521091,False,point_enum + GEMM_dot_mod_q,not_done,"PG(2,13)",numpy-openblas,data/adj/polarity_pg2_q13.npy,0,0,0,0,0,0,0,0,0,0,,,,,"{""q"": 13, ""N"": 183}",,0.0031
quadratic_form_f2_n_bits4_formadjacent_bits,quadratic_form_f2,16,5,4,6.0,0.0,6.0,6.0,0.0,0.4,0.4,4,4,4,4,4,4,4.000000000000003,3.9999999999999964,True,32,8,1.7411011265922482,True,xor_outer + bitwise_quadratic,not_done,F_2^4,numpy-openblas,data/adj/quadratic_form_f2_n_bits4_formadjacent_bits.npy,0,0,1,0,0,1,0,0,0,0,,,,,"{""n_bits"": 4, ""form"": ""adjacent_bits"", ""N"": 16}",,0.0005
quadratic_form_f2_n_bits4_formsymplectic,quadratic_form_f2,16,5,4,6.0,0.0,6.0,6.0,0.0,0.4,0.4,4,4,4,4,4,4,4.000000000000001,3.9999999999999996,True,32,8,1.7411011265922482,True,xor_outer + bitwise_quadratic,not_done,F_2^4,numpy-openblas,data/adj/quadratic_form_f2_n_bits4_formsymplectic.npy,0,0,1,0,0,0,1,0,0,0,,,,,"{""n_bits"": 4, ""form"": ""symplectic"", ""N"": 16}",,0.0004
quadratic_form_f2_n_bits5_formadjacent_bits,quadratic_form_f2,32,9,5,12.0,0.0,12.0,12.0,0.0,0.3870967741935484,0.3870967741935484,,,4,4,8,8,8.000000000000007,7.999999999999995,True,256,128,1.4697344922755988,False,xor_outer + bitwise_quadratic,not_done,F_2^5,numpy-openblas,data/adj/quadratic_form_f2_n_bits5_formadjacent_bits.npy,0,0,1,0,0,1,0,0,0,0,,,,,"{""n_bits"": 5, ""form"": ""adjacent_bits"", ""N"": 32}",,0.0009
quadratic_form_f2_n_bits5_formsymplectic,quadratic_form_f2,32,9,5,12.0,0.0,12.0,12.0,0.0,0.3870967741935484,0.3870967741935484,,,4,4,8,8,8.000000000000004,8.000000000000004,True,256,128,1.4697344922755988,False,xor_outer + bitwise_quadratic,not_done,F_2^5,numpy-openblas,data/adj/quadratic_form_f2_n_bits5_formsymplectic.npy,0,0,1,0,0,0,1,0,0,0,,,,,"{""n_bits"": 5, ""form"": ""symplectic"", ""N"": 32}",,0.0008
quadratic_form_f2_n_bits6_formadjacent_bits,quadratic_form_f2,64,9,6,28.0,0.0,28.0,28.0,0.0,0.44444444444444453,0.4444444444444444,,,8,8,8,8,8.000000000000018,23.99999999999998,True,3584,-1,1.5874010519681994,False,xor_outer + bitwise_quadratic,not_done,F_2^6,numpy-openblas,data/adj/quadratic_form_f2_n_bits6_formadjacent_bits.npy,0,0,1,0,0,1,0,0,0,0,,,,,"{""n_bits"": 6, ""form"": ""adjacent_bits"", ""N"": 64}",,0.0004
quadratic_form_f2_n_bits6_formsymplectic,quadratic_form_f2,64,9,6,28.0,0.0,28.0,28.0,0.0,0.44444444444444453,0.4444444444444444,,,8,8,8,8,8.000000000000018,23.999999999999982,True,3584,-1,1.5874010519681994,False,xor_outer + bitwise_quadratic,not_done,F_2^6,numpy-openblas,data/adj/quadratic_form_f2_n_bits6_formsymplectic.npy,0,0,1,0,0,0,1,0,0,0,,,,,"{""n_bits"": 6, ""form"": ""symplectic"", ""N"": 64}",,0.0005
quadratic_form_f2_n_bits7_formadjacent_bits,quadratic_form_f2,128,17,7,56.0,0.0,56.0,56.0,0.0,0.44094488188976383,0.4409448818897638,,,8,8,16,16,16.000000000000036,47.99999999999999,True,28672,-1,1.330312058198122,False,xor_outer + bitwise_quadratic,not_done,F_2^7,numpy-openblas,data/adj/quadratic_form_f2_n_bits7_formadjacent_bits.npy,0,0,1,0,0,1,0,0,0,0,,,,,"{""n_bits"": 7, ""form"": ""adjacent_bits"", ""N"": 128}",,0.0012
quadratic_form_f2_n_bits7_formsymplectic,quadratic_form_f2,128,17,7,56.0,0.0,56.0,56.0,0.0,0.44094488188976383,0.4409448818897638,,,8,8,16,16,16.000000000000018,48.00000000000003,True,28672,-1,1.330312058198122,False,xor_outer + bitwise_quadratic,not_done,F_2^7,numpy-openblas,data/adj/quadratic_form_f2_n_bits7_formsymplectic.npy,0,0,1,0,0,0,1,0,0,0,,,,,"{""n_bits"": 7, ""form"": ""symplectic"", ""N"": 128}",,0.0015
quadratic_form_f2_n_bits8_formadjacent_bits,quadratic_form_f2,256,17,8,120.0,0.0,120.0,120.0,0.0,0.4705882352941177,0.47058823529411764,,,9,16,16,16,16.0,112.0,True,-1,-1,1.3856743389806951,False,xor_outer + bitwise_quadratic,not_done,F_2^8,numpy-openblas,data/adj/quadratic_form_f2_n_bits8_formadjacent_bits.npy,0,0,1,0,0,1,0,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 8, ""form"": ""adjacent_bits"", ""N"": 256}",local,
quadratic_form_f2_n_bits8_formanf_seed1,quadratic_form_f2,256,17,8,128.0,0.0,128.0,128.0,0.0,0.5019607843137255,0.5019607843137255,,,8,9,16,16,28.444444444444443,112.0,True,-1,-1,1.3856743389806951,False,ANF quadratic eval + xor_outer + FWHT,not_done,F_2^8,numpy-openblas,data/adj/quadratic_form_f2_n_bits8_formanf_seed1.npy,1,1,1,1,0,0,0,1,0,1,3d,explicit-diag,fwht,f2_cayley,"{""n_bits"": 8, ""form"": ""anf"", ""seed"": 1, ""N"": 256}",local,
quadratic_form_f2_n_bits8_formsymplectic,quadratic_form_f2,256,17,8,120.0,0.0,120.0,120.0,0.0,0.4705882352941177,0.47058823529411764,,,9,16,16,16,16.0,112.0,True,-1,-1,1.3856743389806951,False,xor_outer + bitwise_quadratic,not_done,F_2^8,numpy-openblas,data/adj/quadratic_form_f2_n_bits8_formsymplectic.npy,0,0,1,0,0,0,1,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 8, ""form"": ""symplectic"", ""N"": 256}",local,
quadratic_form_f2_n_bits9_formadjacent_bits,quadratic_form_f2,512,33,9,240.0,0.0,240.0,240.0,0.0,0.46966731898238745,0.46966731898238745,,,9,16,32,32,32.0,224.0,True,-1,-1,1.2080894444044472,False,xor_outer + bitwise_quadratic,not_done,F_2^9,numpy-openblas,data/adj/quadratic_form_f2_n_bits9_formadjacent_bits.npy,0,0,1,0,0,1,0,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 9, ""form"": ""adjacent_bits"", ""N"": 512}",local,
quadratic_form_f2_n_bits9_formanf_seed1,quadratic_form_f2,512,18,9,256.0,0.0,256.0,256.0,0.0,0.5009784735812133,0.5009784735812133,,,10,17,16,16,30.11764705882353,240.0,True,-1,-1,1.414213562373095,False,ANF quadratic eval + xor_outer + FWHT,not_done,F_2^9,numpy-openblas,data/adj/quadratic_form_f2_n_bits9_formanf_seed1.npy,1,0,0,1,0,0,0,1,0,0,3d,explicit-diag,fwht,f2_cayley,"{""n_bits"": 9, ""form"": ""anf"", ""seed"": 1, ""N"": 512}",local,
quadratic_form_f2_n_bits9_formsymplectic,quadratic_form_f2,512,33,9,240.0,0.0,240.0,240.0,0.0,0.46966731898238745,0.46966731898238745,,,9,16,32,32,32.0,224.0,True,-1,-1,1.2080894444044472,False,xor_outer + bitwise_quadratic,not_done,F_2^9,numpy-openblas,data/adj/quadratic_form_f2_n_bits9_formsymplectic.npy,0,0,1,0,0,0,1,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 9, ""form"": ""symplectic"", ""N"": 512}",local,
quadratic_form_f2_n_bits10_formadjacent_bits,quadratic_form_f2,1024,33,10,496.0,0.0,496.0,496.0,0.0,0.0,0.0,,,10,32,32,32,32.0,480.0,True,-1,-1,1.2337330834345674,False,xor_outer + bitwise_quadratic,not_done,F_2^10,numpy-openblas,data/adj/quadratic_form_f2_n_bits10_formadjacent_bits.npy,0,0,0,0,0,0,0,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 10, ""form"": ""adjacent_bits"", ""N"": 1024}",local,
quadratic_form_f2_n_bits10_formsymplectic,quadratic_form_f2,1024,33,10,496.0,0.0,496.0,496.0,0.0,0.0,0.0,,,10,32,32,32,32.0,480.0,True,-1,-1,1.2337330834345674,False,xor_outer + bitwise_quadratic,not_done,F_2^10,numpy-openblas,data/adj/quadratic_form_f2_n_bits10_formsymplectic.npy,0,0,0,0,0,0,0,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 10, ""form"": ""symplectic"", ""N"": 1024}",local,
singer_difference_q2_n7,singer_difference,7,4,2,4.0,0.0,4.0,4.0,0.0,0.6666666666666666,0.6666666666666666,3,2,3,3,2,2,2.5178339331638457,3.198062264195161,True,7,0,1.6265765616977856,True,circulant_broadcast of Singer set,not_done,"PG(2,2) Singer",numpy-openblas,data/adj/singer_difference_q2_n7.npy,1,0,1,1,0,1,0,0,0,0,,,,,"{""q"": 2, ""n"": 7, ""degree"": 4, ""D"": [0, 1, 3]}",,0.0002
singer_difference_q3_n13,singer_difference,13,4,3,6.0,0.0,6.0,6.0,0.0,0.5,0.5,3,3,3,3,3,3,3.605551275463989,4.697224362268007,True,26,0,1.8988289221159418,True,circulant_broadcast of Singer set,not_done,"PG(2,3) Singer",numpy-openblas,data/adj/singer_difference_q3_n13.npy,1,0,1,1,0,0,0,0,1,1,,,,,"{""q"": 3, ""n"": 13, ""degree"": 6, ""D"": [0, 1, 3, 9]}",,0.0004
singer_difference_q4_n21,singer_difference,21,8,4,8.0,0.0,8.0,8.0,0.0,0.4000000000000001,0.4,3,7,3,3,7,7,7.000000000000001,6.208712152522081,True,49,0,1.4631114595026833,True,circulant_broadcast of Singer set,not_done,"PG(2,4) Singer",numpy-openblas,data/adj/singer_difference_q4_n21.npy,1,0,0,1,1,0,1,0,0,0,,,,,"{""q"": 4, ""n"": 21, ""degree"": 8, ""D"": [0, 1, 4, 14, 16]}",,0.0008
singer_difference_q5_n31,singer_difference,31,8,5,10.0,0.0,10.0,10.0,0.0,0.3333333333333335,0.3333333333333333,,,3,3,7,7,11.420502166526612,7.543212242108579,True,62,0,1.536102555746382,False,circulant_broadcast of Singer set,not_done,"PG(2,5) Singer",numpy-openblas,data/adj/singer_difference_q5_n31.npy,1,0,1,0,0,0,0,1,0,0,,,,,"{""q"": 5, ""n"": 31, ""degree"": 10, ""D"": [0, 1, 3, 8, 12, 18]}",,0.0012
tensor_strong_product_seedpaley_prime_5,tensor_strong_product,25,5,25,8.0,0.0,8.0,8.0,0.0,0.33333333333333337,0.3333333333333333,,,4,4,4,4,6.573786516665267,4.145898033750312,True,100,25,1.9036539387158786,False,"kronecker(A+I, A+I)",not_done,paley_prime_5 ⊠ paley_prime_5,numpy-openblas,data/adj/tensor_strong_product_seedpaley_prime_5.npy,1,0,0,1,1,1,0,0,1,0,,,,,"{""seed"": ""paley_prime_5"", ""n_seed"": 5, ""N"": 25}",,0.0006
tensor_strong_product_seedpaley_prime_13,tensor_strong_product,169,10,169,48.0,0.0,48.0,48.0,0.0,0.28571428571428564,0.2857142857142857,,,9,9,9,9,29.425333235465047,32.88057053587596,True,22984,-1,1.6702776523348104,False,"kronecker(A+I, A+I)",not_done,paley_prime_13 ⊠ paley_prime_13,numpy-openblas,data/adj/tensor_strong_product_seedpaley_prime_13.npy,1,0,1,1,0,0,0,0,1,1,,,,,"{""seed"": ""paley_prime_13"", ""n_seed"": 13, ""N"": 169}",,0.0022
tensor_strong_product_seedpaley_prime_17,tensor_strong_product,289,11,289,80.0,0.0,80.0,80.0,0.0,0.27777777777777773,0.2777777777777778,,,9,9,9,10,45.76977292833374,57.94602468472044,True,104040,-1,1.6738555849799543,False,"kronecker(A+I, A+I)",not_done,paley_prime_17 ⊠ paley_prime_17,numpy-openblas,data/adj/tensor_strong_product_seedpaley_prime_17.npy,1,1,0,1,0,0,0,1,1,0,,,,,"{""seed"": ""paley_prime_17"", ""n_seed"": 17, ""N"": 289}",,0.0065
yu_pool_p251_e5_kindyu_published,yu_pool,251,20,251,64.0,0.0,64.0,64.0,0.0,0.0,0.0,3,19,3,3,19,19,0.0,0.0,True,0,0,1.3182072202231385,True,restricted process + bitset residual MIS,not_done,Z/251Z,numpy-openblas,data/adj/yu_pool_p251_e5_kindyu_published.npy,0,0,0,0,0,0,0,0,0,0,4a,"R(4,t)",bitset-mis,circulant,"{""p"": 251, ""e"": 5, ""kind"": ""yu_published"", ""S"": [1, 2, 4, 9, 10, 13, 18, 25, 26, 33, 36, 37, 43, 45, 50, 52, 65, 66, 71, 72, 74, 79, 86, 90, 93, 100, 103, 104, 107, 109, 119, 121], ""literature_alpha"": 19}",local,
